Names	Number	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
SH3PXD2A|9644	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05389206582071	NA	NA	NA	NA	NA	NA
SH3PXD2B|285590	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13087765264217	NA	NA	NA	NA	NA	1.46671371778265	NA	NA	NA	NA	NA	NA
SH3RF3|344558	3	NA	NA	NA	NA	NA	1.07911997614041	NA	1.38700704730319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.70399890185976	NA	NA	NA	NA	NA	NA
SH3YL1|26751	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.39047577455545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHANK1|50944	18	NA	NA	1.11775413936885	2.31355255284123	NA	2.09864874462	NA	2.74992786660353	NA	1.92527643414219	NA	NA	NA	1.56860975805374	-1.06680987163776	NA	NA	1.8227716178458	1.13885158996536	2.8074748460654	NA	NA	NA	1.22243595175532	-1.08694512199634	NA	2.01967934331322	1.11008986471516	1.58866678392683	1.05175361464898	2.02986682481834	2.41568252912901	NA
SHANK2|22941	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47364788360224	NA	NA	NA	NA	1.04045379506731	NA	NA	NA	NA	NA	NA	3.13485450496223	NA	NA	1.4384227305861	NA	1.21194045091023	NA	NA
SHANK3|85358	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.05497725860781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10055474780499	NA	NA	NA	NA	NA	NA
SHB|6461	1	-1.93261219896458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHBG|6462	4	NA	NA	NA	NA	3.65080310828087	NA	NA	-1.02722645745326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.10608676735027	NA	-1.59454973884269	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHC2|25759	3	1.79446273258815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29739615878958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.46385911492933	NA
SHC3|53358	6	NA	NA	-1.61577563559721	NA	NA	NA	NA	NA	NA	NA	-2.40211697689279	-1.34267766478072	-1.73106447178157	NA	-1.6693406740694	NA	NA	NA	-1.95427297992292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHC4|399694	7	NA	NA	-3.063643847068	NA	NA	1.51546277879873	NA	1.4382627651656	NA	NA	NA	NA	NA	NA	NA	1.46543700503784	NA	NA	1.47575296955751	NA	NA	NA	NA	NA	NA	NA	1.99354663237761	NA	NA	NA	-1.07172446287263	NA	NA
SHCBP1|79801	1	-1.06864885855391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHD|56961	9	NA	NA	-1.36888496503661	NA	NA	NA	NA	NA	NA	NA	-3.00961174822795	NA	NA	NA	NA	NA	NA	1.14915376703197	NA	-1.53348169263693	-1.07132023190138	-2.10854354304953	-1.48733698447306	NA	NA	NA	-1.06394280805474	NA	NA	NA	-1.72212256292455	NA	NA
SHE|126669	10	NA	NA	NA	NA	1.19043830275151	1.66760244690666	NA	1.63882801481037	NA	1.7154230065714	1.20847299747195	NA	NA	NA	NA	NA	1.19314879622686	NA	NA	NA	1.38404662291054	1.02987177938032	NA	1.20177031895534	NA	NA	1.79194547815633	NA	NA	NA	NA	NA	NA
SHF|90525	2	NA	NA	-1.08126993944901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02529703364373	NA	NA	NA	NA	NA	NA
SHFM1|7979	7	NA	NA	-1.15491478195372	NA	NA	NA	NA	NA	NA	-1.07007962064834	NA	-1.1080143619784	-1.22561653704969	NA	NA	NA	NA	NA	NA	NA	-1.03906643919031	NA	-1.07645396944713	NA	NA	NA	NA	NA	NA	NA	NA	-1.08152863189882	NA
SHH|6469	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19445901061888	NA	NA	NA	NA	NA	1.13992436068161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHISA2|387914	10	NA	1.09747001808305	1.09367770421884	NA	NA	1.1414943193622	NA	1.1691898545886	NA	1.3458709003749	NA	NA	NA	NA	NA	-1.15563817090191	NA	NA	1.13007335746155	NA	NA	NA	NA	1.20995486217589	-4.12501192191777	NA	NA	-2.05628003849271	NA	NA	NA	NA	NA
SHISA3|152573	14	NA	1.20467673580079	-1.0210242582586	1.60825312681466	NA	1.33563063722331	NA	1.59113829169364	NA	2.08876833039004	NA	NA	-2.7614845763084	NA	-1.10356412604535	NA	NA	1.02311116191322	NA	NA	NA	NA	NA	1.73236091705548	2.3303509208736	NA	3.08845380440428	NA	NA	-1.17286795744984	-2.11364372718895	NA	NA
SHISA4|149345	3	1.01594149529098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.33582435436295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10958167647382	NA	NA	NA	NA	NA	NA
SHISA6|388336	14	NA	NA	1.64885311184321	2.84134049127686	NA	1.03788259500684	NA	1.99187402312661	NA	2.17123935896669	NA	1.43484998002911	NA	NA	NA	NA	1.10699999509219	NA	3.11914165004908	NA	2.48580452568268	3.54300106302029	1.3272613013447	NA	1.88412972203499	NA	NA	NA	1.66880485945042	NA	2.51947795823815	NA	NA
SHISA7|729956	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.73360728744915	1.42080277003584	1.18335750301811	1.83079761729387	NA	NA	NA	NA	NA
SHISA9|729993	7	NA	NA	NA	NA	NA	NA	NA	1.40009242101375	NA	NA	NA	1.08426828216547	NA	1.5350175875904	-1.42767615970864	-1.75590864057507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.99949325183481	NA	NA	NA	NA	2.28554529405254	NA
SHMT1|6470	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.13506293155616	NA	NA	NA	NA	1.01004593400012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHOX2|6474	10	-2.23640754541373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.60948968122395	-2.58217827570315	-2.3917082840523	1.86527617057545	-1.53872928090922	-1.08417005137566	NA	NA	-2.50745251769239	NA	NA	NA	1.53542081242249	NA	NA	NA	NA	NA	NA	-1.73011710470413	NA	NA
SHPRH|257218	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16974290497383	1.50919784235881	NA	NA	NA	NA	NA	1.08899166012638	NA	1.11415598363313	1.28452144576647	1.74308729982754	NA	1.06656266331388	NA	NA	1.0595715146142	1.20212843466601	1.19666739590508	1.05682546086917	1.50304654601416	NA
SHROOM3|57619	2	NA	NA	1.1699663042817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78725214786279	NA	NA	NA	NA	NA	NA	NA	NA
SHROOM4|57477	8	NA	NA	NA	NA	NA	NA	NA	1.04957766474114	NA	1.9086268769697	NA	NA	NA	1.08740666338446	NA	NA	NA	1.38275699422733	1.09398377843791	NA	1.1872396386292	1.11257210953856	NA	NA	NA	NA	1.12143056866266	NA	NA	NA	NA	NA	NA
SI|6476	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91565281238129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIAE|54414	1	1.05690510958667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIAH3|283514	11	NA	1.3453549952788	NA	NA	NA	NA	NA	1.27880666098424	NA	1.76389564726736	NA	NA	NA	NA	-1.02741581947299	NA	1.1514069522821	NA	2.24644826107051	1.36387083887568	NA	NA	NA	NA	1.63597246614215	NA	2.00236204906257	NA	NA	NA	1.94953482413168	2.23527543893594	NA
SIDT1|54847	2	NA	1.16569172074432	1.77197450142012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIDT2|51092	1	-1.00177924658334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIGIRR|59307	4	NA	NA	NA	NA	-1.09117718028159	NA	NA	NA	-1.05496430946702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.11838641948861	NA	NA	NA	-1.10942936496821	NA	NA	NA	NA	NA	NA	NA	NA
SIGLEC1|6614	9	NA	-1.37360461812742	NA	NA	NA	1.57277096840872	NA	1.3317581303691	NA	NA	NA	NA	NA	NA	1.0080240225464	NA	NA	1.05275793315639	-1.1066726927606	NA	NA	NA	NA	1.21771854802832	-1.54845594038679	NA	1.10478656208998	NA	NA	NA	NA	NA	NA
SIGLEC10|89790	9	NA	-1.0929798686297	NA	NA	NA	1.24644337257865	NA	1.43967805300582	NA	NA	NA	NA	NA	-1.45681592249197	1.18402446173657	NA	NA	NA	NA	-1.06367133030645	NA	NA	NA	1.05280338448849	-1.04539749748375	NA	NA	-1.0991494570224	NA	NA	NA	NA	NA
SIGLEC11|114132	8	-1.79581412967315	NA	NA	NA	NA	1.05797748832906	NA	1.67905895331368	NA	NA	NA	NA	NA	-1.88777292950552	1.01172078365042	NA	NA	NA	-1.58188804365601	NA	NA	1.2433436976823	NA	NA	-1.23672788248228	NA	NA	NA	NA	NA	NA	NA	NA
SIGLEC12|89858	6	NA	-2.26947654243641	-1.4753385884247	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.48150176557351	-1.78827957736203	NA	-1.09923641255914	NA	NA	NA	NA	NA	NA	NA	NA	-1.96979763986021	NA	NA	NA	NA	NA	NA	NA	NA
SIGLEC14|100049587	9	NA	NA	NA	NA	NA	1.08080272112633	NA	1.2831656272993	NA	1.01289517675676	NA	NA	NA	NA	1.30197347803177	NA	NA	1.0701302544813	-1.16338447688237	NA	NA	1.07221748221112	NA	NA	-1.12190070785361	NA	1.21141471694439	NA	NA	NA	NA	NA	NA
SIGLEC15|284266	8	NA	1.47999644960879	1.42970267346803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.49142678014007	1.29416323703694	NA	NA	-2.12253854383953	NA	NA	-2.27633355863661	-1.23841644696872	-1.84620189899172	NA	NA	NA
SIGLEC16|400709	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.0589917343066	-1.47245374502612	NA	NA	NA	NA	-1.64841337102659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIGLEC5|8778	6	NA	NA	NA	NA	NA	1.47576961133912	NA	1.58752753737028	NA	1.46148479243823	NA	NA	NA	NA	1.4671521203332	NA	NA	NA	NA	NA	1.23818740409197	NA	NA	NA	NA	NA	1.18489749864032	NA	NA	NA	NA	NA	NA
SIGLEC6|946	15	NA	NA	1.97416138661478	1.71292395541571	NA	1.63231098020708	NA	2.97483333831496	NA	2.55155066473064	NA	1.16920664806497	1.7188520122306	NA	NA	NA	1.48732701649421	1.78530060608275	1.39801783792052	NA	1.6958981119999	NA	NA	1.26599834193579	1.25618670193888	1.33442139318295	2.51717208393913	NA	NA	NA	NA	NA	NA
SIGLEC7|27036	7	NA	-1.2032614840939	NA	NA	NA	1.17171740508455	NA	1.19925609394477	NA	NA	NA	NA	NA	-2.19217529291773	NA	NA	NA	NA	-1.16972666777349	NA	NA	NA	NA	1.08003699472292	-1.66674190024203	NA	NA	NA	NA	NA	NA	NA	NA
SIGLEC8|27181	4	NA	NA	NA	NA	NA	NA	NA	2.6628442298521	NA	NA	NA	NA	NA	NA	1.35628225031455	NA	NA	NA	NA	NA	1.82291012670991	NA	NA	1.47029530437611	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIGLEC9|27180	8	NA	-1.284722097109	NA	NA	NA	1.36879730040652	NA	1.24208712881197	NA	NA	-1.44634050366183	NA	NA	NA	1.29448018283043	NA	NA	NA	NA	NA	1.14275470738329	NA	NA	1.24209090510131	-1.83902818705908	NA	NA	NA	NA	NA	NA	NA	NA
SIGLECP3|284367	8	2.24180645920661	NA	1.17949392381991	NA	NA	1.62764346780577	NA	1.1666837478596	NA	1.05881042554775	NA	NA	NA	NA	NA	NA	NA	1.12882186234213	NA	NA	1.29691339320731	NA	NA	NA	NA	NA	1.41639685878098	NA	NA	NA	NA	NA	NA
SILV|6490	2	1.77539226823768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.31785799128167	NA	NA	NA	NA	NA	NA	NA	NA
SIM1|6492	6	NA	NA	-1.05484953296087	NA	NA	NA	NA	NA	NA	5.02798384916248	NA	NA	1.68578829164307	NA	NA	1.76658084385485	NA	NA	NA	NA	1.23656778269782	NA	NA	NA	2.18585318979244	NA	NA	NA	NA	NA	NA	NA	NA
SIM2|6493	7	-1.82319185026407	NA	NA	NA	-1.78601993948506	NA	NA	NA	NA	1.05825475440952	NA	NA	NA	NA	NA	-1.36952551528135	NA	NA	NA	-1.08046786199315	NA	NA	NA	NA	NA	NA	NA	1.26009429570406	NA	-1.18086367464508	NA	NA	NA
SIPA1|6494	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.0047528343873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIPA1L2|57568	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32068298284443
SIRPA|140885	2	NA	-1.02080104318445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.34453343847661	NA	NA	NA	NA	NA	NA	NA	NA
SIRPB1|10326	4	1.39124678531759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.06519728444908	NA	NA	NA	NA	NA	NA	1.4614694205848	1.18874076052101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIRPB2|284759	9	NA	NA	NA	NA	NA	1.69752546998147	NA	1.05643659590861	NA	1.06636358553001	NA	NA	NA	NA	1.80487583601662	NA	NA	NA	NA	NA	1.47855078862164	1.0359918788595	NA	1.38643288798936	NA	NA	1.28850059127176	NA	NA	NA	NA	1.3408978676797	NA
SIRPD|128646	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.38534533740792	NA	NA	NA	1.14850011525568	NA	NA	1.83400867470427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIRPG|55423	8	NA	NA	-1.20069856450938	NA	NA	NA	NA	NA	NA	NA	NA	-1.07502644361423	-1.24383042775066	NA	1.15393416937662	-1.42034373081575	NA	NA	-1.88390294141501	NA	NA	NA	NA	NA	-1.07690979023332	NA	NA	NA	NA	NA	-1.00054606550598	NA	NA
SIRT7|51547	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.0450072159303	NA
SIT1|27240	7	NA	NA	-1.12354674078492	NA	2.00964869253739	NA	NA	1.38451605831344	NA	NA	NA	NA	-1.54291990679425	1.00510476082208	1.13118871607939	-1.14482338122118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIX1|6495	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.643123116719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.1430608509197	NA	NA	1.08914043049314	NA	NA	NA	NA	1.21880074063299
SIX2|10736	12	-2.3182838808148	NA	NA	NA	NA	NA	NA	NA	-1.06293196335845	NA	NA	NA	-1.73111288273268	NA	NA	-3.98584989386221	NA	NA	-1.37479975796588	-1.78143774929724	NA	NA	-1.0741187512213	NA	-1.42481496228693	1.10923728090968	2.24692117850944	NA	NA	NA	-1.29722667908124	-1.98871775842348	NA
SIX3|6496	8	NA	NA	-3.74534388430588	3.48657813276647	NA	NA	NA	-1.28727412209298	1.61621423599308	NA	NA	-1.31308252754305	NA	NA	NA	NA	NA	NA	NA	-2.44061320183257	NA	NA	NA	NA	-2.41907312954028	NA	NA	NA	NA	NA	NA	-1.8996573798555	NA
SIX4|51804	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.69039695707548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.19510474300615	NA	NA	NA	NA	NA	NA	NA	NA
SIX5|147912	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11844294729267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIX6|4990	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.4557478262179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SKA1|220134	8	-2.01116723784022	NA	-1.34863115480807	NA	NA	NA	NA	NA	NA	NA	NA	-1.01377799584928	-1.29687224202183	NA	NA	-1.3827873644871	-1.15830396706585	NA	-1.03621425283174	NA	NA	NA	NA	NA	NA	NA	-1.14929624992586	NA	NA	NA	NA	NA	NA
SKA3|221150	4	NA	NA	-1.02862171153099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.15542178102462	-1.27516460869606	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.09056231342837	NA	NA	NA	NA	NA	NA
SKAP1|8631	6	-3.6819690863219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.00317930818759	NA	NA	NA	NA	NA	-1.14266138440175	NA	-1.13261671090815	NA	NA	NA	-1.16987450975409	NA	NA	NA	NA	NA	NA	NA	1.75650251628367
SKAP2|8935	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13683025110072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SKIL|6498	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15845843910661	NA	NA	NA	1.04736121355834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SKINTL|391037	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.64326745382329	NA	NA	1.45772053788075	NA	NA	NA	NA	NA	-1.18524312766565	NA	NA	NA	NA	NA	NA	-1.47698568085474	NA	NA	NA	NA	NA
SKP2|6502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1154969847341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLA|6503	5	NA	NA	NA	NA	NA	1.23168281562146	NA	1.33697229909096	NA	NA	NA	NA	NA	NA	1.00516368304589	NA	NA	NA	NA	NA	NA	NA	NA	1.16891677448112	-1.21233665391964	NA	NA	NA	NA	NA	NA	NA	NA
SLA2|84174	2	NA	NA	NA	NA	NA	NA	NA	1.01396586817294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.15482453227679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLAIN1|122060	4	NA	1.10608737035215	-1.44415522598269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.02708889292147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03778904476255	NA	NA
SLAMF1|6504	3	NA	NA	NA	NA	NA	NA	NA	1.47765996374205	NA	1.03458279860619	NA	NA	NA	NA	1.12841053634148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLAMF6|114836	6	NA	NA	NA	NA	2.55242686951709	1.0004674401155	NA	1.4350207478833	NA	1.03433499368514	NA	NA	-1.18582464611107	NA	1.0189063851068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLAMF7|57823	4	NA	NA	NA	NA	NA	NA	NA	1.23624163624224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.65115994104662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.28117152401551	NA	1.8009179201268
SLAMF8|56833	7	NA	-1.08508092800233	NA	NA	NA	1.19725647793372	NA	1.19499344419527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.22015789928663	NA	1.06332088629724	NA	NA	1.33506292383198	NA	NA	NA	-1.34741519309824	NA	NA	NA	NA	NA
SLAMF9|89886	12	NA	-2.80021055916315	NA	-2.13737291200953	NA	NA	NA	NA	NA	NA	NA	-1.53592770459232	-1.17680786280358	1.54843717260668	NA	NA	-1.01987958215239	NA	NA	NA	NA	NA	NA	1.45891245134553	-3.53861203580868	-1.78932335284568	NA	NA	-1.98040985027032	NA	-1.10461506778742	-2.16146700528203	NA
SLC10A1|6554	3	NA	NA	NA	NA	5.99388139901408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21256248218704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.184526140739	NA	NA	NA	NA	NA
SLC10A2|6555	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.50187927109114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16694628161008	NA	NA	NA	NA	NA	NA
SLC10A4|201780	5	NA	NA	-1.46674936697175	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.46802827408643	NA	NA	-1.98198268840568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24818636633929	NA	1.03964390885461	NA	NA	NA	NA
SLC10A6|345274	11	NA	-1.69440358332293	NA	NA	NA	1.13671098446227	NA	NA	NA	NA	NA	1.23046320944994	NA	-1.13314783912814	NA	1.28898077606414	NA	NA	1.59389853223938	NA	1.12492042082073	1.77828445641004	NA	NA	NA	1.75075003075235	1.57727112605828	NA	1.39946685227225	NA	NA	NA	NA
SLC11A1|6556	11	NA	-1.26387555489828	NA	NA	NA	1.36197963741851	NA	NA	NA	NA	-1.06331093826185	NA	-1.63086505083047	-1.18537052940995	1.07290042967639	-1.00409438386768	NA	NA	NA	NA	NA	NA	NA	1.45008788114337	-2.33849667213812	NA	NA	-1.16665724940786	-1.09856003453589	NA	NA	NA	NA
SLC12A1|6557	4	NA	NA	NA	NA	NA	NA	NA	2.2576273445866	NA	NA	-2.31252250225037	NA	NA	NA	NA	4.73884128146285	NA	NA	NA	NA	NA	NA	NA	NA	1.73698587775092	NA	NA	NA	NA	NA	NA	NA	NA
SLC12A2|6558	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06860666450526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC12A3|6559	9	NA	NA	NA	NA	NA	1.04391353158789	NA	1.96460002619279	NA	NA	NA	-1.91002924265789	-1.96798227574896	NA	NA	-1.03613719298898	NA	NA	NA	-1.77759411238305	NA	NA	NA	1.08180514300816	NA	NA	1.69220381219185	NA	NA	NA	NA	2.2140921872974	NA
SLC12A5|57468	4	NA	NA	NA	NA	NA	NA	NA	NA	-1.23597024569352	NA	1.96246719207199	NA	NA	NA	-1.68703613530355	NA	NA	NA	NA	NA	-2.07363903580418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC12A6|9990	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07068894529754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC12A8|84561	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.34770882314072	NA	NA	NA	NA	NA	-1.4047703149402	NA	NA	NA	NA	NA	NA	NA	NA
SLC13A1|6561	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18444276122288	1.62662694830615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC13A2|9058	7	NA	NA	1.25774510920961	NA	6.78143948090675	NA	NA	NA	NA	1.85233143424478	NA	NA	NA	NA	NA	-2.40775413519559	1.38550492196208	NA	NA	-1.36399875064194	NA	NA	NA	NA	NA	NA	NA	-2.20548466717803	NA	NA	NA	NA	NA
SLC13A3|64849	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.30023607216266	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.18801730294266	NA	NA	NA	NA	NA	NA	NA
SLC13A5|284111	13	NA	-1.61439727036533	-1.05304108717912	-1.3269113448689	4.20498770274224	NA	NA	NA	NA	NA	NA	NA	NA	4.69491850163732	NA	1.06041373024778	-1.60398140092963	-1.77965649812334	NA	1.12862552819734	NA	NA	NA	1.91515983313651	NA	1.47019738260664	NA	-1.9370359066817	NA	NA	NA	1.73947165810074	NA
SLC14A1|6563	8	NA	1.26287339753368	NA	NA	NA	NA	NA	1.42667248633305	NA	1.03654217591903	NA	NA	-1.03630540351406	NA	2.25154047680177	NA	NA	NA	3.58003769069971	-1.22239524418887	NA	NA	NA	NA	NA	NA	1.64067050378276	NA	NA	NA	NA	NA	NA
SLC14A2|8170	13	NA	NA	2.78218542547855	NA	NA	1.01981351232933	NA	NA	1.08548278041762	1.95227140023707	1.62977773508948	-1.30519614723401	NA	NA	-1.27190281257806	5.21449067460782	2.04057417534393	NA	NA	NA	NA	1.19534670110253	NA	NA	NA	NA	NA	NA	3.89441667251049	1.67387168580261	-1.18064816250662	NA	NA
SLC15A1|6564	6	NA	NA	-4.1154846199199	NA	NA	NA	NA	-1.12728572536053	NA	NA	NA	NA	NA	NA	NA	NA	-1.32742248778385	NA	NA	-1.16228821237468	NA	NA	NA	NA	NA	1.85175260448064	NA	NA	1.10822201003857	NA	NA	NA	NA
