SampleID	bcr_patient_barcode	AR	ESR1	ESR2	PGR
TCGA-49-AAR2-01	TCGA-49-AAR2	1.1618	4.9971	4.4618	3.1768
TCGA-AX-A3G4-01	TCGA-AX-A3G4	6.1879	12.9533	3.9431	11.884
TCGA-70-6722-01	TCGA-70-6722	3.259	5.582	3.5349	5.787
TCGA-ER-A2NH-06	TCGA-ER-A2NH	1.6451	6.6658	3.9904	1.0453
TCGA-BH-A0B2-11	TCGA-BH-A0B2	8.7559	11.1585	4.1339	10.7197
TCGA-VQ-A91U-01	TCGA-VQ-A91U	2.0437	4.2565	3.8818	4.0544
TCGA-S9-A6WM-01	TCGA-S9-A6WM	6.1612	3.8546	2.2542	2.7919
TCGA-AB-2928-03	TCGA-AB-2928	7.8324	4.6314	5.1584	0.0
TCGA-EO-A1Y7-01	TCGA-EO-A1Y7	5.6466	12.3878	4.3672	10.9759
TCGA-FY-A3RA-01	TCGA-FY-A3RA	2.2889	7.5127	2.8088	7.1994
TCGA-SX-A7SS-01	TCGA-SX-A7SS	6.9731	5.5295	4.5151	3.9614
TCGA-BH-A1EN-01	TCGA-BH-A1EN	8.9534	7.7462	2.0619	3.9932
TCGA-W5-AA2I-11	TCGA-W5-AA2I	8.7855	10.5617	1.6306	4.9726
TCGA-4K-AA1I-01	TCGA-4K-AA1I	2.4166	6.0103	5.2434	4.1549
TCGA-A6-5667-11	TCGA-A6-5667	3.3258	4.684	4.8358	5.6826
TCGA-21-1070-01	TCGA-21-1070	2.1674	6.1363	4.2823	4.2064
TCGA-AO-A0JI-01	TCGA-AO-A0JI	10.0129	14.3257	3.871	6.9239
TCGA-28-5218-01	TCGA-28-5218	2.8961	3.9839	2.4623	2.078
TCGA-DS-A1OA-01	TCGA-DS-A1OA	1.7185	11.5004	2.9769	5.6512
TCGA-MI-A75E-01	TCGA-MI-A75E	8.5982	7.5193	1.8888	2.3376
TCGA-W6-AA0S-01	TCGA-W6-AA0S	2.1103	3.8822	1.2762	4.6538
TCGA-VQ-AA69-01	TCGA-VQ-AA69	1.1618	2.3805	4.5406	1.7969
TCGA-HC-7233-01	TCGA-HC-7233	10.3099	9.6275	3.6591	8.4246
TCGA-P4-AAVK-01	TCGA-P4-AAVK	6.7699	8.3124	4.2595	6.2476
TCGA-BP-5199-01	TCGA-BP-5199	5.788	6.9878	3.1759	7.0328
TCGA-CQ-6227-01	TCGA-CQ-6227	3.8482	6.7621	2.2718	6.0184
TCGA-LK-A4NZ-01	TCGA-LK-A4NZ	3.1203	6.0186	4.9902	5.5874
TCGA-DX-A3UF-01	TCGA-DX-A3UF	7.0778	8.0838	3.6831	9.1184
TCGA-BA-A6DL-01	TCGA-BA-A6DL	0.9168	3.8398	3.5968	1.2215
TCGA-BR-6706-01	TCGA-BR-6706	4.7816	6.4408	5.7551	7.4761
TCGA-49-AARR-01	TCGA-49-AARR	6.3327	6.2769	4.7831	6.8429
TCGA-BH-A1FJ-11	TCGA-BH-A1FJ	8.533	11.7281	4.4179	11.4566
TCGA-85-8276-01	TCGA-85-8276	3.8024	4.9892	4.3138	4.9892
TCGA-AB-2910-03	TCGA-AB-2910	3.7679	1.7202	3.9925	0.0
TCGA-CJ-4887-01	TCGA-CJ-4887	5.7736	6.2978	3.9678	5.5321
TCGA-MP-A4T9-01	TCGA-MP-A4T9	3.1643	7.0748	4.7909	7.4293
TCGA-LN-A49O-01	TCGA-LN-A49O	1.8319	5.6581	5.3311	4.1055
TCGA-BH-A18I-01	TCGA-BH-A18I	9.401	12.7227	3.084	10.3665
TCGA-BA-A8YP-01	TCGA-BA-A8YP	2.4534	3.0576	4.4434	3.0576
TCGA-DD-A1EJ-11	TCGA-DD-A1EJ	9.2789	9.9352	1.9342	4.7222
TCGA-QH-A6CV-01	TCGA-QH-A6CV	4.2686	4.1152	2.1697	3.7486
TCGA-XR-A8TD-01	TCGA-XR-A8TD	6.5133	7.4194	2.7231	6.4475
TCGA-CR-7365-01	TCGA-CR-7365	4.1065	5.3708	2.7356	3.1578
TCGA-CH-5744-01	TCGA-CH-5744	9.615	7.5862	2.4914	6.5173
TCGA-ER-A2NG-06	TCGA-ER-A2NG	0.9058	6.3619	3.0995	2.2587
TCGA-DM-A1HB-01	TCGA-DM-A1HB	0.0	0.4885	2.5449	1.1433
TCGA-OR-A5LA-01	TCGA-OR-A5LA	3.3035	4.8774	5.8963	6.9269
TCGA-B5-A3FD-01	TCGA-B5-A3FD	4.5928	12.7734	3.8656	12.0099
TCGA-W5-AA34-11	TCGA-W5-AA34	9.8324	10.1972	1.7713	4.9051
TCGA-G4-6306-01	TCGA-G4-6306	0.0	0.7687	3.6159	1.6375
TCGA-VM-A8CE-01	TCGA-VM-A8CE	5.4671	3.1054	3.2938	4.9366
TCGA-CG-5719-01	TCGA-CG-5719	4.8917	4.9193	3.4267	6.4999
TCGA-BB-4224-01	TCGA-BB-4224	0.5441	4.5228	4.9437	3.5389
TCGA-ZF-AA51-01	TCGA-ZF-AA51	1.7052	5.8269	3.9372	4.5144
TCGA-GL-A9DE-11	TCGA-GL-A9DE	5.2131	6.5542	5.785	5.7433
TCGA-TS-A8AY-01	TCGA-TS-A8AY	3.6596	4.7474	3.3293	7.1047
TCGA-CJ-5676-01	TCGA-CJ-5676	5.7646	6.0812	5.162	5.8396
TCGA-PK-A5HA-01	TCGA-PK-A5HA	0.6335	6.6863	6.479	4.7793
TCGA-DJ-A3UU-01	TCGA-DJ-A3UU	5.2382	10.5522	3.2093	5.82
TCGA-DX-A8BZ-01	TCGA-DX-A8BZ	1.4319	5.7902	2.6074	0.0
TCGA-56-8625-01	TCGA-56-8625	5.8371	6.0804	4.9748	6.3223
TCGA-60-2703-01	TCGA-60-2703	3.4585	6.3641	3.999	5.5226
TCGA-S7-A7X1-01	TCGA-S7-A7X1	2.44	5.7899	3.3583	5.38
TCGA-DD-A3A7-01	TCGA-DD-A3A7	4.573	3.5678	2.9097	0.0
TCGA-CI-6621-01	TCGA-CI-6621	2.7907	3.8498	3.4417	3.4417
TCGA-DD-A1EI-11	TCGA-DD-A1EI	10.163	11.1337	2.4986	5.5293
TCGA-B0-4710-01	TCGA-B0-4710	8.2511	7.9265	5.1051	5.1051
TCGA-BA-5555-01	TCGA-BA-5555	4.1539	3.5438	4.3265	7.9923
TCGA-CZ-5465-01	TCGA-CZ-5465	7.8054	4.5808	7.287	4.1133
TCGA-BP-4338-01	TCGA-BP-4338	4.4098	5.6654	1.9422	3.629
TCGA-E9-A1RH-01	TCGA-E9-A1RH	10.5465	6.6615	3.1586	5.4535
TCGA-BH-A0H6-01	TCGA-BH-A0H6	9.3203	13.3735	2.2171	15.1488
TCGA-V1-A9OA-01	TCGA-V1-A9OA	8.4474	9.9197	3.8887	8.9962
TCGA-L6-A4EP-01	TCGA-L6-A4EP	0.828	10.5643	2.4986	4.8915
TCGA-CN-4734-01	TCGA-CN-4734	3.1485	5.7852	3.7041	3.7544
TCGA-AB-2931-03	TCGA-AB-2931	1.7021	0.6448	4.2924	0.0
TCGA-BP-4176-01	TCGA-BP-4176	8.2615	7.6578	3.8242	6.0706
TCGA-AG-3731-01	TCGA-AG-3731	2.9785	4.7341	4.6706	4.0923
TCGA-B0-4817-01	TCGA-B0-4817	5.5471	7.0834	3.4525	4.0836
TCGA-CW-5589-11	TCGA-CW-5589	7.7571	7.656	3.4861	7.629
TCGA-VP-A87J-01	TCGA-VP-A87J	9.9987	7.9167	2.4571	6.4192
TCGA-W5-AA2W-01	TCGA-W5-AA2W	1.8738	2.8867	2.2421	4.4096
TCGA-GM-A2DH-01	TCGA-GM-A2DH	10.6258	9.6081	4.55	4.2072
TCGA-AB-2857-03	TCGA-AB-2857	5.0926	5.2344	7.6821	2.3863
TCGA-CN-5356-01	TCGA-CN-5356	5.6765	5.1011	4.0488	5.3001
TCGA-60-2722-01	TCGA-60-2722	1.257	3.0527	4.1721	2.7882
TCGA-Y8-A8RY-01	TCGA-Y8-A8RY	7.8821	6.3116	4.4914	2.006
TCGA-BH-A1ES-06	TCGA-BH-A1ES	5.0617	11.0477	3.4221	10.3157
TCGA-BH-A1ES-01	TCGA-BH-A1ES	9.2585	13.3945	3.641	10.5142
TCGA-EM-A2CP-01	TCGA-EM-A2CP	4.7202	6.4944	4.5543	4.3379
TCGA-EM-A3FO-01	TCGA-EM-A3FO	0.741	11.9941	4.0391	4.1299
TCGA-09-2056-01	TCGA-09-2056	3.6796	11.2949	4.4862	4.0122
TCGA-34-8455-01	TCGA-34-8455	3.8975	6.0899	3.2674	4.7994
TCGA-BJ-A3PR-11	TCGA-BJ-A3PR	0.5458	5.8697	4.2774	5.0324
TCGA-EJ-7321-01	TCGA-EJ-7321	9.5228	7.6394	3.2446	7.1121
TCGA-PL-A8LY-01	TCGA-PL-A8LY	6.1172	11.1138	3.8213	10.3116
TCGA-LN-A49X-01	TCGA-LN-A49X	3.6	4.0459	5.4892	6.9842
TCGA-A3-3347-01	TCGA-A3-3347	8.2425	7.3713	3.7144	7.3331
TCGA-44-6147-01	TCGA-44-6147	5.6011	6.493	5.3918	6.3163
TCGA-IB-7646-01	TCGA-IB-7646	5.4136	4.7489	1.5996	6.5175
TCGA-DU-5847-01	TCGA-DU-5847	8.0232	4.5342	2.6765	3.034
TCGA-EY-A54A-01	TCGA-EY-A54A	6.6629	12.0311	4.6351	9.7837
TCGA-W2-A7HH-01	TCGA-W2-A7HH	1.8182	3.6286	3.1008	4.3181
TCGA-13-1403-01	TCGA-13-1403	2.9374	11.0469	4.2174	2.5254
TCGA-DJ-A3VB-01	TCGA-DJ-A3VB	1.2182	8.7765	3.6021	7.9321
TCGA-NA-A4QX-01	TCGA-NA-A4QX	3.6695	7.8943	3.1836	6.8905
TCGA-OL-A5RW-01	TCGA-OL-A5RW	0.0	4.7342	3.8134	2.4647
TCGA-36-1578-01	TCGA-36-1578	10.3747	13.5176	3.7645	6.7293
TCGA-FX-A3NJ-01	TCGA-FX-A3NJ	9.049	8.5568	2.9022	10.0096
TCGA-BH-A18M-01	TCGA-BH-A18M	10.1124	12.8286	2.7818	13.7875
TCGA-86-8073-01	TCGA-86-8073	5.4124	5.7983	5.6775	5.9584
TCGA-EE-A3JB-06	TCGA-EE-A3JB	2.4614	5.0771	3.4485	1.7673
TCGA-EB-A42Z-01	TCGA-EB-A42Z	1.3865	7.249	1.8412	2.1864
TCGA-EK-A2H1-01	TCGA-EK-A2H1	1.1413	7.0181	3.0417	5.0157
TCGA-LP-A4AU-01	TCGA-LP-A4AU	3.1329	9.5826	3.937	6.063
TCGA-MN-A4N4-01	TCGA-MN-A4N4	2.4126	7.2603	4.6726	4.8986
TCGA-06-0680-11	TCGA-06-0680	3.9994	4.7359	3.5907	5.5229
TCGA-A8-A09M-01	TCGA-A8-A09M	8.253	14.1455	3.6709	10.5462
TCGA-EM-A2CT-01	TCGA-EM-A2CT	5.3001	9.5174	2.0377	8.7446
TCGA-VS-A9U7-01	TCGA-VS-A9U7	5.8898	10.254	3.871	7.9252
TCGA-DU-5852-01	TCGA-DU-5852	7.4778	4.2133	2.2813	4.5738
TCGA-AA-3525-11	TCGA-AA-3525	2.0774	5.006	5.9208	4.9817
TCGA-ER-A19W-06	TCGA-ER-A19W	4.406	5.7037	4.514	0.8675
TCGA-5P-A9K9-01	TCGA-5P-A9K9	6.7539	6.8609	4.2272	3.7212
TCGA-DD-AACP-01	TCGA-DD-AACP	4.008	2.6976	3.3098	1.2459
TCGA-EJ-5521-01	TCGA-EJ-5521	8.7254	7.5728	2.9393	7.2065
TCGA-DJ-A3UQ-01	TCGA-DJ-A3UQ	4.5895	8.061	2.0194	8.007
TCGA-EO-A3L0-01	TCGA-EO-A3L0	3.6416	12.015	4.1875	11.6146
TCGA-P5-A72U-01	TCGA-P5-A72U	6.6262	4.1402	3.2583	4.8185
TCGA-D3-A8GB-06	TCGA-D3-A8GB	0.6427	6.3934	6.5398	3.0525
TCGA-A6-5665-01	TCGA-A6-5665	0.9547	1.5243	3.5594	2.2488
TCGA-EM-A3AI-01	TCGA-EM-A3AI	5.5378	7.6369	3.916	4.4915
TCGA-B0-4714-01	TCGA-B0-4714	5.1051	7.5238	5.268	6.5476
TCGA-IG-A6QS-01	TCGA-IG-A6QS	0.4455	2.5119	3.5674	3.7336
TCGA-BB-A5HU-01	TCGA-BB-A5HU	2.1624	7.3725	5.3722	1.6658
TCGA-CZ-5461-01	TCGA-CZ-5461	8.083	5.9935	1.9674	6.3892
TCGA-33-4582-01	TCGA-33-4582	0.8601	2.8307	4.0435	2.5068
TCGA-A1-A0SN-01	TCGA-A1-A0SN	9.1498	13.6348	3.5734	10.4475
TCGA-CV-7434-01	TCGA-CV-7434	1.3453	6.7865	2.5867	1.8861
TCGA-X3-A8G4-01	TCGA-X3-A8G4	1.5635	4.8268	4.7238	1.204
TCGA-DX-A3U5-01	TCGA-DX-A3U5	4.279	6.4806	1.9743	8.2516
TCGA-CG-5728-11	TCGA-CG-5728	3.4682	6.4945	6.9284	5.5552
TCGA-28-2514-01	TCGA-28-2514	6.965	3.286	4.2801	3.0655
TCGA-EB-A51B-01	TCGA-EB-A51B	2.1684	6.4008	8.1022	0.0
TCGA-06-5859-01	TCGA-06-5859	6.1672	4.456	3.1735	0.9195
TCGA-A2-A0D3-01	TCGA-A2-A0D3	10.1509	13.3912	2.4631	13.5056
TCGA-CJ-4870-01	TCGA-CJ-4870	7.6167	6.7039	3.7623	5.9554
TCGA-D6-6826-01	TCGA-D6-6826	5.6274	6.5279	5.5045	5.0434
TCGA-97-A4M3-01	TCGA-97-A4M3	4.3012	4.849	2.9214	5.7029
TCGA-DB-A75K-01	TCGA-DB-A75K	3.72	2.4117	3.5848	3.7624
TCGA-KN-8436-11	TCGA-KN-8436	5.5094	6.3486	6.1423	6.1875
TCGA-EE-A2MK-06	TCGA-EE-A2MK	5.1021	6.1471	4.8672	1.918
TCGA-5P-A9JY-01	TCGA-5P-A9JY	5.8621	6.1588	4.52	0.0
TCGA-86-7714-01	TCGA-86-7714	4.3741	7.6252	2.5108	5.4974
TCGA-56-7580-11	TCGA-56-7580	5.9578	7.2288	3.8045	7.8929
TCGA-G3-A25T-01	TCGA-G3-A25T	1.4513	5.1399	2.5286	2.8219
TCGA-BT-A20J-01	TCGA-BT-A20J	4.3601	4.6328	2.9478	3.9683
TCGA-49-4487-01	TCGA-49-4487	3.5792	7.2855	4.7156	5.0813
TCGA-61-1743-01	TCGA-61-1743	9.1914	11.5043	4.5251	4.0532
TCGA-IQ-7632-01	TCGA-IQ-7632	1.6738	5.6042	2.2731	2.9206
TCGA-VQ-A8PC-01	TCGA-VQ-A8PC	4.9243	4.9998	4.3856	8.0811
TCGA-78-7147-01	TCGA-78-7147	1.1202	6.7366	3.8771	3.7982
TCGA-EL-A3D6-01	TCGA-EL-A3D6	2.7795	7.572	3.4299	6.9519
TCGA-78-7542-01	TCGA-78-7542	1.692	5.9031	2.7775	2.7176
TCGA-BJ-A2N9-11	TCGA-BJ-A2N9	5.0684	8.1508	4.1107	5.1653
TCGA-VD-AA8Q-01	TCGA-VD-AA8Q	0.0	4.1024	2.7829	3.0623
TCGA-X7-A8DD-01	TCGA-X7-A8DD	0.0	5.3929	5.8824	0.0
TCGA-BH-A18F-01	TCGA-BH-A18F	10.7682	12.0656	3.5351	8.4103
TCGA-85-8666-01	TCGA-85-8666	2.0729	5.7239	3.5473	3.8443
TCGA-95-A4VK-01	TCGA-95-A4VK	2.5559	8.1892	4.6389	5.3582
TCGA-3B-A9HS-01	TCGA-3B-A9HS	6.4639	5.9119	5.1382	1.8841
TCGA-35-3615-01	TCGA-35-3615	5.2738	6.3784	3.1371	5.2493
TCGA-BD-A3EP-11	TCGA-BD-A3EP	9.3634	9.767	2.2028	4.0282
TCGA-2Y-A9GY-01	TCGA-2Y-A9GY	1.6519	4.1378	2.2477	0.0
TCGA-HD-8635-01	TCGA-HD-8635	4.5265	6.6511	3.9906	4.9445
TCGA-CR-7399-01	TCGA-CR-7399	5.5843	6.6718	2.8334	2.8912
TCGA-AB-2880-03	TCGA-AB-2880	0.0	3.425	2.7402	0.0
TCGA-DM-A288-01	TCGA-DM-A288	0.0	1.4222	2.1243	2.5428
TCGA-85-A4PA-01	TCGA-85-A4PA	1.705	6.6175	6.469	3.807
TCGA-55-7994-01	TCGA-55-7994	2.4416	8.3758	4.0456	3.1563
TCGA-BB-7871-01	TCGA-BB-7871	1.753	3.7582	4.5662	3.7938
TCGA-09-1674-01	TCGA-09-1674	6.3557	7.0331	4.0802	10.0968
TCGA-LN-A5U7-01	TCGA-LN-A5U7	1.8338	3.9307	6.0563	4.084
TCGA-RD-A8N5-01	TCGA-RD-A8N5	4.8159	6.3216	3.2559	5.6234
TCGA-CZ-4864-01	TCGA-CZ-4864	7.5618	8.1759	3.1856	5.8149
TCGA-DE-A4MA-01	TCGA-DE-A4MA	0.0	8.0995	3.2832	6.5541
TCGA-XU-AAXZ-01	TCGA-XU-AAXZ	4.0175	4.1686	4.3691	1.4791
TCGA-D3-A8GI-06	TCGA-D3-A8GI	2.8569	3.8461	3.0244	0.92
TCGA-CV-7103-01	TCGA-CV-7103	5.3758	5.0566	3.2608	6.512
TCGA-CN-4741-01	TCGA-CN-4741	1.7602	7.4951	3.6549	4.3534
TCGA-VQ-A8PK-01	TCGA-VQ-A8PK	3.5356	4.2427	6.7132	4.3619
TCGA-HC-7744-01	TCGA-HC-7744	10.4794	6.0109	4.501	6.019
TCGA-BH-A0DD-01	TCGA-BH-A0DD	9.6917	14.0989	2.0536	14.0632
TCGA-F7-A623-01	TCGA-F7-A623	1.4861	7.9581	3.8589	4.2827
TCGA-E2-A10C-01	TCGA-E2-A10C	7.8051	13.8852	3.2575	4.9305
TCGA-VQ-AA6G-01	TCGA-VQ-AA6G	2.8373	1.5564	2.8373	4.44
TCGA-WK-A8XT-01	TCGA-WK-A8XT	2.6495	2.0582	4.1022	1.4637
TCGA-OR-A5JE-01	TCGA-OR-A5JE	0.0	5.8184	3.1568	8.1829
TCGA-DK-AA74-01	TCGA-DK-AA74	0.0	7.0295	3.3314	4.9075
TCGA-S7-A7WV-01	TCGA-S7-A7WV	3.87	6.0695	3.4235	6.4447
TCGA-AR-A0U1-01	TCGA-AR-A0U1	5.9729	12.4401	4.001	12.2314
TCGA-D9-A148-06	TCGA-D9-A148	1.4356	5.2564	8.0635	2.2308
TCGA-49-6742-01	TCGA-49-6742	1.9938	7.1029	5.5155	4.6359
TCGA-56-8201-11	TCGA-56-8201	4.9769	6.3229	4.6918	7.4827
TCGA-YU-AA4L-01	TCGA-YU-AA4L	0.6282	2.9158	3.8169	1.0643
TCGA-EK-A2RA-01	TCGA-EK-A2RA	1.1699	7.5632	5.1824	4.9687
TCGA-BP-4164-01	TCGA-BP-4164	7.8274	5.5987	3.466	5.7709
TCGA-22-5471-11	TCGA-22-5471	5.5219	6.3408	3.3204	7.3857
TCGA-A5-A2K3-01	TCGA-A5-A2K3	0.0	6.6831	4.5362	4.4775
TCGA-MP-A4T6-01	TCGA-MP-A4T6	2.4307	6.9062	5.7069	4.1859
TCGA-CV-7425-11	TCGA-CV-7425	0.596	5.2019	0.596	2.6124
TCGA-AR-A0TW-01	TCGA-AR-A0TW	7.8956	11.9576	1.722	9.2709
TCGA-LN-A49K-01	TCGA-LN-A49K	3.812	4.905	5.7399	7.4188
TCGA-EW-A1J1-01	TCGA-EW-A1J1	9.9135	13.8639	2.3704	13.2781
TCGA-CR-6487-01	TCGA-CR-6487	3.1283	5.8141	4.9668	3.4404
TCGA-DY-A1DF-01	TCGA-DY-A1DF	1.7921	0.0	3.0685	6.0368
TCGA-28-2509-01	TCGA-28-2509	7.4249	3.0025	6.6322	0.5859
TCGA-QH-A65Z-01	TCGA-QH-A65Z	2.9993	4.2754	3.2184	4.8788
TCGA-T2-A6WZ-01	TCGA-T2-A6WZ	0.0	7.8973	3.1438	2.9484
TCGA-CH-5740-01	TCGA-CH-5740	8.9304	7.6609	2.7061	6.7194
TCGA-MP-A4TA-01	TCGA-MP-A4TA	3.2453	5.6635	4.7685	3.6684
TCGA-13-0799-01	TCGA-13-0799	9.0697	10.673	4.2561	9.0387
TCGA-KN-8427-11	TCGA-KN-8427	4.3932	5.4909	5.3385	5.2558
TCGA-P4-AAVL-01	TCGA-P4-AAVL	4.8882	6.098	3.2934	1.303
TCGA-BH-A0W5-01	TCGA-BH-A0W5	9.6034	13.6821	4.2518	12.8347
TCGA-YR-A95A-01	TCGA-YR-A95A	4.8708	6.073	4.6566	3.7748
TCGA-J9-A52C-01	TCGA-J9-A52C	5.5276	8.5258	4.6553	8.425
TCGA-DH-A669-02	TCGA-DH-A669	3.6809	4.478	3.3314	2.6145
TCGA-WW-A8ZI-01	TCGA-WW-A8ZI	9.1349	6.1301	3.5568	6.9964
TCGA-EE-A2MJ-06	TCGA-EE-A2MJ	1.9567	4.9757	4.7515	3.8665
TCGA-CV-A6JU-01	TCGA-CV-A6JU	0.5753	6.9879	4.6445	2.4357
TCGA-14-1825-01	TCGA-14-1825	6.5897	3.2267	2.1192	2.1192
TCGA-KL-8326-01	TCGA-KL-8326	0.9919	4.1139	1.7957	8.4895
TCGA-C5-A2LS-01	TCGA-C5-A2LS	5.9441	11.4555	2.8784	7.6
TCGA-BA-A6DA-01	TCGA-BA-A6DA	0.0	2.9097	5.5423	1.6652
TCGA-KO-8406-01	TCGA-KO-8406	7.1157	4.402	3.1194	10.0836
TCGA-BP-4964-01	TCGA-BP-4964	7.2648	6.9268	5.2716	5.5465
TCGA-A3-3335-01	TCGA-A3-3335	7.8233	5.2112	2.2546	4.1846
TCGA-S9-A7IY-01	TCGA-S9-A7IY	5.6335	3.7182	3.0847	5.445
TCGA-BH-A0HY-01	TCGA-BH-A0HY	9.629	12.9972	2.9973	5.929
TCGA-VQ-A8P8-01	TCGA-VQ-A8P8	4.2456	5.5794	5.3808	7.0129
TCGA-BH-A1FB-11	TCGA-BH-A1FB	9.4017	13.1853	3.9575	9.5309
TCGA-68-7757-01	TCGA-68-7757	2.1869	4.3426	3.3416	5.211
TCGA-GU-AATO-01	TCGA-GU-AATO	3.9499	6.9775	4.5034	2.7616
TCGA-A2-A0EU-01	TCGA-A2-A0EU	9.5361	14.1732	2.0631	13.8565
TCGA-T3-A92M-01	TCGA-T3-A92M	1.4974	5.4545	4.871	2.4747
TCGA-EM-A2P2-01	TCGA-EM-A2P2	7.1952	12.5053	3.7495	5.9279
TCGA-55-8091-01	TCGA-55-8091	6.2197	8.0926	4.3042	6.5881
TCGA-P5-A781-01	TCGA-P5-A781	4.41	3.4763	3.3095	5.6447
TCGA-CV-7178-01	TCGA-CV-7178	3.8985	8.6552	3.8329	5.1969
TCGA-92-8065-01	TCGA-92-8065	4.5591	9.2309	5.7885	3.5318
TCGA-60-2726-01	TCGA-60-2726	1.7761	4.5727	5.5864	3.2087
TCGA-A4-8310-01	TCGA-A4-8310	7.3067	5.7595	2.8135	1.6748
TCGA-3E-AAAY-01	TCGA-3E-AAAY	3.6669	6.4876	3.966	7.0461
TCGA-QR-A70Q-01	TCGA-QR-A70Q	1.7921	5.149	2.8395	4.3719
TCGA-55-6972-11	TCGA-55-6972	5.7055	6.4915	4.8751	7.4119
TCGA-BT-A3PK-01	TCGA-BT-A3PK	2.2022	7.5783	3.285	3.5614
TCGA-FY-A3I4-01	TCGA-FY-A3I4	5.4942	9.397	3.9958	5.8474
TCGA-CJ-6030-11	TCGA-CJ-6030	7.2042	7.4513	3.5522	7.7735
TCGA-LN-A49P-01	TCGA-LN-A49P	6.3622	8.4713	3.8726	6.9156
TCGA-BP-4976-01	TCGA-BP-4976	9.3565	7.6878	1.4647	4.6373
TCGA-D8-A1XW-01	TCGA-D8-A1XW	4.5773	6.1461	1.6354	5.1296
TCGA-DX-A2J0-01	TCGA-DX-A2J0	2.852	4.0278	5.1671	6.5445
TCGA-AN-A0FL-01	TCGA-AN-A0FL	5.9388	4.6411	3.2857	8.5437
TCGA-E8-A418-01	TCGA-E8-A418	1.2013	5.8493	3.298	6.7227
TCGA-F5-6465-01	TCGA-F5-6465	3.2017	4.8925	3.4184	5.639
TCGA-44-6776-01	TCGA-44-6776	7.1331	4.9286	2.9002	6.1687
TCGA-2Y-A9H5-01	TCGA-2Y-A9H5	6.8007	5.0643	1.8061	4.2078
TCGA-PL-A8LZ-01	TCGA-PL-A8LZ	3.5454	5.0268	4.0333	5.4212
TCGA-BR-8060-01	TCGA-BR-8060	5.9977	5.2488	4.3857	5.9239
TCGA-E2-A10F-01	TCGA-E2-A10F	9.8987	12.8309	2.6891	14.699
TCGA-DX-A6B7-01	TCGA-DX-A6B7	7.1894	5.0415	1.6326	9.6577
TCGA-K4-A54R-01	TCGA-K4-A54R	7.1119	4.6533	4.08	2.6563
TCGA-DU-6405-01	TCGA-DU-6405	8.6502	2.7714	2.8421	2.9095
TCGA-MQ-A4LP-01	TCGA-MQ-A4LP	0.9672	5.8889	6.2013	5.745
TCGA-DK-A1A6-01	TCGA-DK-A1A6	1.8862	4.9698	4.3611	2.1279
TCGA-2Z-A9J8-01	TCGA-2Z-A9J8	8.7816	6.7483	2.417	1.2238
TCGA-K4-A5RI-01	TCGA-K4-A5RI	7.5995	9.3804	3.9555	3.1183
TCGA-XU-A931-01	TCGA-XU-A931	5.2424	7.7533	3.8273	2.8817
TCGA-D3-A2JA-06	TCGA-D3-A2JA	3.5059	5.1203	5.539	4.0282
TCGA-AC-A2BK-01	TCGA-AC-A2BK	1.5454	3.0627	3.5302	2.4534
TCGA-MK-A4N9-01	TCGA-MK-A4N9	2.9743	10.4319	3.3828	5.6768
TCGA-UT-A88E-01	TCGA-UT-A88E	2.1444	2.8241	6.4095	6.3688
TCGA-AJ-A6NU-01	TCGA-AJ-A6NU	9.0181	11.0386	4.5111	11.0517
TCGA-39-5021-01	TCGA-39-5021	2.6248	4.6003	3.9988	4.1324
TCGA-CN-6010-01	TCGA-CN-6010	5.5776	3.8762	5.0413	5.2138
TCGA-34-5929-01	TCGA-34-5929	2.54	3.5152	3.2672	8.409
TCGA-AC-A7VB-01	TCGA-AC-A7VB	2.648	14.4372	4.6095	4.1678
TCGA-N9-A4Q8-01	TCGA-N9-A4Q8	5.9075	8.0075	3.3007	4.8493
TCGA-EJ-A7NM-01	TCGA-EJ-A7NM	7.9988	8.2988	3.7493	7.8086
TCGA-VP-A87E-01	TCGA-VP-A87E	8.6269	9.0594	4.6609	7.5452
TCGA-BP-5173-01	TCGA-BP-5173	5.6046	7.8554	2.1041	6.1993
TCGA-DX-AB2W-01	TCGA-DX-AB2W	1.6549	5.3104	1.6549	1.2826
TCGA-52-7809-01	TCGA-52-7809	2.2626	4.4178	4.1069	4.0777
TCGA-WE-A8ZQ-06	TCGA-WE-A8ZQ	0.5262	4.3166	5.213	1.2144
TCGA-TT-A6YJ-01	TCGA-TT-A6YJ	0.82	2.9798	3.9933	2.579
TCGA-EJ-5525-01	TCGA-EJ-5525	11.0892	9.7467	3.6923	7.5742
TCGA-BC-A10W-11	TCGA-BC-A10W	7.2169	9.9258	2.6217	5.5666
TCGA-44-6776-11	TCGA-44-6776	5.9374	6.6683	3.6261	7.6045
TCGA-5C-A9VH-01	TCGA-5C-A9VH	6.2652	4.1901	1.9109	4.4399
TCGA-WP-A9GB-01	TCGA-WP-A9GB	7.7148	11.5156	3.9056	7.3925
TCGA-EJ-7789-11	TCGA-EJ-7789	9.8475	8.2693	2.6494	8.1368
TCGA-AJ-A3I9-01	TCGA-AJ-A3I9	5.7954	13.0867	3.0982	13.3517
TCGA-EJ-A65J-01	TCGA-EJ-A65J	9.7267	7.4937	1.8823	6.2004
TCGA-E2-A1IG-01	TCGA-E2-A1IG	6.0436	13.0504	2.5539	9.2133
