SampleID	bcr_patient_barcode	AR	ESR1	ESR2	PGR
TCGA-24-2033-01	TCGA-24-2033	6.62	12.21	5.78	4.86
TCGA-24-2035-01	TCGA-24-2035	7	12.47	3.63	5.46
TCGA-24-2036-01	TCGA-24-2036	8.97	11.32	6.64	9.12
TCGA-24-2038-01	TCGA-24-2038	7.34	11.41	3.6	9.38
TCGA-24-2254-01	TCGA-24-2254	8.34	11.37	7.62	11.87
TCGA-24-2261-01	TCGA-24-2261	7.78	12.44	4.17	3.95
TCGA-24-2262-01	TCGA-24-2262	2.51	9	3.54	4.64
TCGA-24-2267-01	TCGA-24-2267	8.88	12	4.85	6.04
TCGA-24-2271-01	TCGA-24-2271	5.44	11.11	5.69	4.71
TCGA-24-2281-01	TCGA-24-2281	7.85	11.54	5.54	2.95
TCGA-24-2288-01	TCGA-24-2288	5.66	11.7	4.34	3.97
TCGA-24-2289-01	TCGA-24-2289	7.01	11.94	4.42	5.17
TCGA-24-2290-01	TCGA-24-2290	1.13	11.78	4.92	1.13
TCGA-24-2293-01	TCGA-24-2293	5.9	10.75	4.04	7.78
TCGA-24-2297-01	TCGA-24-2297	6.94	11.2	6.24	6.59
TCGA-24-2298-01	TCGA-24-2298	7.16	11	3.32	5.23
TCGA-25-1312-01	TCGA-25-1312	5.92	11.44	3.61	10.27
TCGA-25-1313-01	TCGA-25-1313	9.23	11.83	6.17	7.21
TCGA-25-1314-01	TCGA-25-1314	8.71	11.22	4.08	6.57
TCGA-25-1315-01	TCGA-25-1315	7.6	10.27	4.63	9.11
TCGA-25-1316-01	TCGA-25-1316	2.72	3.02	2.03	1.74
TCGA-25-1317-01	TCGA-25-1317	8.7	12.18	6.08	8.61
TCGA-25-1318-01	TCGA-25-1318	7.65	11.48	4.7	5.75
TCGA-25-1319-01	TCGA-25-1319	8.54	13.41	3.75	6.39
TCGA-25-1320-01	TCGA-25-1320	7.86	11.04	4.18	5.05
TCGA-25-1321-01	TCGA-25-1321	8.49	12.02	5.22	7.12
TCGA-25-1322-01	TCGA-25-1322	6.03	11.28	6.34	7.36
TCGA-25-1323-01	TCGA-25-1323	6.58	11.59	6.13	5.86
TCGA-25-1324-01	TCGA-25-1324	5.88	12.62	3.8	6.98
TCGA-25-1326-01	TCGA-25-1326	4.47	10.04	4.43	5.31
TCGA-25-1328-01	TCGA-25-1328	8.71	11.45	5.28	9.63
TCGA-25-1329-01	TCGA-25-1329	3.5	10.35	4.75	4.14
TCGA-25-1623-01	TCGA-25-1623	4.78	10.25	3.21	6.27
TCGA-25-1625-01	TCGA-25-1625	5.4	11.48	6.3	7.48
TCGA-25-1626-01	TCGA-25-1626	6.45	10.63	2.92	6.61
TCGA-25-1627-01	TCGA-25-1627	5.69	11.68	5.01	4.97
TCGA-25-1628-01	TCGA-25-1628	6.24	10.4	3.4	6.38
TCGA-25-1630-01	TCGA-25-1630	7.1	11.07	5.54	6.98
TCGA-25-1631-01	TCGA-25-1631	6.12	11.63	4.96	8.81
TCGA-25-1632-01	TCGA-25-1632	5.56	10.78	4.06	5.4
TCGA-25-1633-01	TCGA-25-1633	6.88	10.82	2.41	5.79
TCGA-25-1634-01	TCGA-25-1634	6.45	11.25	3.8	5.61
TCGA-25-1635-01	TCGA-25-1635	7.35	12.63	4.48	8.58
TCGA-25-1870-01	TCGA-25-1870	7.71	12.07	5.04	5.97
TCGA-25-1871-01	TCGA-25-1871	7.77	13.01	4.41	9.57
TCGA-25-2042-01	TCGA-25-2042	5.88	9.79	4.07	6.38
TCGA-25-2391-01	TCGA-25-2391	7.36	11.74	4.64	9.5
TCGA-25-2392-01	TCGA-25-2392	8.76	11.78	4.1	3.42
TCGA-25-2393-01	TCGA-25-2393	6.07	9.34	4.23	3.74
TCGA-25-2396-01	TCGA-25-2396	7.82	12.42	3.15	6.39
TCGA-25-2397-01	TCGA-25-2397	8.32	12.9	3.45	5.48
TCGA-25-2398-01	TCGA-25-2398	6.96	9.33	3.56	4.34
TCGA-25-2399-01	TCGA-25-2399	7.72	11.98	4.74	3.69
TCGA-25-2400-01	TCGA-25-2400	9.14	12.31	4.56	12.39
TCGA-25-2401-01	TCGA-25-2401	4.45	11.61	2.57	5.94
TCGA-25-2404-01	TCGA-25-2404	6.92	11.04	4.74	5.87
TCGA-25-2409-01	TCGA-25-2409	3.49	11.23	4.06	2.86
TCGA-26-1442-01	TCGA-26-1442	5.53	2.97	4.74	4.77
TCGA-26-5132-01	TCGA-26-5132	5.72	4.38	3.81	1.55
TCGA-26-5133-01	TCGA-26-5133	6.23	4.56	1.59	2.59
TCGA-26-5134-01	TCGA-26-5134	5.76	4.68	2.84	2.35
TCGA-26-5135-01	TCGA-26-5135	0.71	4.27	2.44	1.82
TCGA-26-5136-01	TCGA-26-5136	4.47	4.47	3.33	2.81
TCGA-26-5139-01	TCGA-26-5139	5.55	3.87	3.98	2.14
TCGA-27-1830-01	TCGA-27-1830	7.23	5.17	4.91	0.6
TCGA-27-1831-01	TCGA-27-1831	2.36	4.59	2.57	2.36
TCGA-27-1832-01	TCGA-27-1832	4.41	5.6	6.42	3.67
TCGA-27-1834-01	TCGA-27-1834	7.3	5.89	3.38	3.95
TCGA-27-1835-01	TCGA-27-1835	5.24	3.78	1.88	1.23
TCGA-27-1837-01	TCGA-27-1837	5.75	1.74	3.8	2.18
TCGA-27-2519-01	TCGA-27-2519	5.61	6.57	3.09	1.66
TCGA-27-2521-01	TCGA-27-2521	6.51	3.92	3.69	0
TCGA-27-2523-01	TCGA-27-2523	5.48	3.44	2.3	0
TCGA-27-2524-01	TCGA-27-2524	2.92	2.53	3.23	2.2
TCGA-27-2526-01	TCGA-27-2526	5.27	2.73	3.68	1.43
TCGA-27-2528-01	TCGA-27-2528	3.79	3.02	5.64	5.14
TCGA-28-1747-01	TCGA-28-1747	6.23	2.14	2.88	3.55
TCGA-28-1753-01	TCGA-28-1753	4.95	4.49	2.4	4.18
TCGA-28-2499-01	TCGA-28-2499	5.93	3.86	1.81	0
TCGA-28-2509-01	TCGA-28-2509	7.42	3	6.63	0.59
TCGA-28-2510-01	TCGA-28-2510	3.65	2.63	2.76	4.9
TCGA-28-2513-01	TCGA-28-2513	5.52	4.45	5.42	0.68
TCGA-28-2514-01	TCGA-28-2514	6.97	3.29	4.28	3.07
TCGA-28-5204-01	TCGA-28-5204	4.88	2.99	4.24	1.32
TCGA-28-5207-01	TCGA-28-5207	6.99	5.26	1.89	5.52
TCGA-28-5208-01	TCGA-28-5208	6.35	4.5	1.95	1.28
TCGA-28-5209-01	TCGA-28-5209	7.33	4.09	2.32	0.92
TCGA-28-5213-01	TCGA-28-5213	5.29	4.82	2.35	1.24
TCGA-28-5215-01	TCGA-28-5215	7.08	5	3.33	2.41
TCGA-28-5216-01	TCGA-28-5216	5.85	3.43	3.97	3.6
TCGA-28-5218-01	TCGA-28-5218	2.9	3.98	2.46	2.08
TCGA-28-5220-01	TCGA-28-5220	7.42	5.7	1.95	1.44
TCGA-29-1688-01	TCGA-29-1688	7.24	10.37	4.49	8.89
TCGA-29-1690-01	TCGA-29-1690	6.63	11.48	4.91	5.6
TCGA-29-1691-01	TCGA-29-1691	5.29	12.4	2.88	4.89
TCGA-29-1693-01	TCGA-29-1693	6.74	10.45	3.45	4.12
TCGA-29-1694-01	TCGA-29-1694	5.35	10.48	5.08	5.65
TCGA-29-1695-01	TCGA-29-1695	7.6	12.38	1.94	6.7
TCGA-29-1696-01	TCGA-29-1696	5.74	10.3	4.78	8.92
TCGA-29-1697-01	TCGA-29-1697	4.92	10.09	4	1.35
TCGA-29-1698-01	TCGA-29-1698	6.64	12.17	3.01	4.47
TCGA-29-1699-01	TCGA-29-1699	6.11	10.98	4.12	6.73
TCGA-29-1701-01	TCGA-29-1701	4.3	9.49	3.07	3.34
TCGA-29-1702-01	TCGA-29-1702	6.14	11.91	3.65	5.25
TCGA-29-1703-01	TCGA-29-1703	6.17	12.16	3.78	3.21
TCGA-29-1705-01	TCGA-29-1705	6.28	11.27	1.9	6.53
TCGA-29-1710-01	TCGA-29-1710	5.82	11.68	3.3	5.52
TCGA-29-1711-01	TCGA-29-1711	2.09	10.93	3.59	2.78
TCGA-29-1761-01	TCGA-29-1761	7.2	12.67	4.28	10.93
TCGA-29-1762-01	TCGA-29-1762	7.02	9.41	4.47	7.33
TCGA-29-1763-01	TCGA-29-1763	8.48	11.27	6.41	6.75
TCGA-29-1770-01	TCGA-29-1770	7.98	10.62	2.83	4.88
TCGA-29-1770-02	TCGA-29-1770	8.76	11.46	4.76	2.32
TCGA-29-1776-01	TCGA-29-1776	8.76	11.09	3.54	7.61
TCGA-29-1778-01	TCGA-29-1778	8.3	12.03	4.97	6.89
TCGA-29-1781-01	TCGA-29-1781	4.43	10.84	4.14	1.7
TCGA-29-1783-01	TCGA-29-1783	7.22	11.71	5.26	6.41
TCGA-29-1784-01	TCGA-29-1784	4.95	11.45	3.37	5.95
TCGA-29-1785-01	TCGA-29-1785	2.38	11.33	2.03	1.89
TCGA-29-2414-01	TCGA-29-2414	8.01	12.87	3.97	4.78
TCGA-29-2414-02	TCGA-29-2414	7.6	12.67	4.8	4.68
TCGA-29-2425-01	TCGA-29-2425	8.06	11.36	4.3	6.85
TCGA-29-2427-01	TCGA-29-2427	3.45	11.78	2.99	4.47
TCGA-29-2428-01	TCGA-29-2428	0.87	7.68	3.75	6.92
TCGA-29-A5NZ-01	TCGA-29-A5NZ	7.11	6.48	3.62	7.23
TCGA-2A-A8VL-01	TCGA-2A-A8VL	8.22	6.91	3.36	6.53
TCGA-2A-A8VO-01	TCGA-2A-A8VO	8.32	8.11	4.6	7.17
TCGA-2A-A8VT-01	TCGA-2A-A8VT	11.43	7.43	3.54	6.2
TCGA-2A-A8VV-01	TCGA-2A-A8VV	7.76	7.73	3.87	7.13
TCGA-2A-A8VX-01	TCGA-2A-A8VX	7.43	5.94	2.18	6.17
TCGA-2A-A8W1-01	TCGA-2A-A8W1	9.25	5.07	3.32	2.26
TCGA-2A-A8W3-01	TCGA-2A-A8W3	10.4	7.84	3.68	6.69
TCGA-2A-AAYF-01	TCGA-2A-AAYF	9.66	7.11	2.88	6.56
TCGA-2A-AAYO-01	TCGA-2A-AAYO	8.32	8.01	3.65	7.7
TCGA-2A-AAYU-01	TCGA-2A-AAYU	8.94	6.76	3.18	7.11
TCGA-2E-A9G8-01	TCGA-2E-A9G8	3.74	11.36	4.04	6.99
TCGA-2F-A9KO-01	TCGA-2F-A9KO	8.36	5.43	2.5	3.37
TCGA-2F-A9KP-01	TCGA-2F-A9KP	1.62	8.01	5.95	3.66
TCGA-2F-A9KQ-01	TCGA-2F-A9KQ	1.26	5.93	4.29	3.71
TCGA-2F-A9KR-01	TCGA-2F-A9KR	7.86	4.54	3.63	3.1
TCGA-2F-A9KT-01	TCGA-2F-A9KT	1.94	2.61	4.76	2.13
TCGA-2F-A9KW-01	TCGA-2F-A9KW	3.06	4.52	4.59	4.9
TCGA-2G-AAEW-01	TCGA-2G-AAEW	3.53	5.32	4.84	2.42
TCGA-2G-AAEX-01	TCGA-2G-AAEX	3.97	4.95	5.88	4.67
TCGA-2G-AAF1-01	TCGA-2G-AAF1	5.12	5.39	5.25	4.01
TCGA-2G-AAF4-01	TCGA-2G-AAF4	4.56	4.47	6.11	4.37
TCGA-2G-AAF6-01	TCGA-2G-AAF6	3.68	4.24	5.38	3.48
TCGA-2G-AAF8-01	TCGA-2G-AAF8	3.32	5.06	5.27	4.49
TCGA-2G-AAFE-01	TCGA-2G-AAFE	4.31	5.32	4.84	2.07
TCGA-2G-AAFG-01	TCGA-2G-AAFG	1.51	5.18	6.06	1.85
TCGA-2G-AAFG-05	TCGA-2G-AAFG	0.56	5.83	5.98	3.53
TCGA-2G-AAFH-01	TCGA-2G-AAFH	2.37	5.13	6.13	5.19
TCGA-2G-AAFI-01	TCGA-2G-AAFI	3.6	3.02	4.97	2.92
TCGA-2G-AAFJ-01	TCGA-2G-AAFJ	5.3	3.64	5.91	3.58
TCGA-2G-AAFL-01	TCGA-2G-AAFL	3.63	5.46	6.74	5.66
TCGA-2G-AAFM-01	TCGA-2G-AAFM	2.18	4.75	5.63	3.54
TCGA-2G-AAFN-01	TCGA-2G-AAFN	2.49	4.1	4.23	0.83
TCGA-2G-AAFO-01	TCGA-2G-AAFO	2.93	5.3	6.13	4.84
TCGA-2G-AAFV-01	TCGA-2G-AAFV	3.92	5.26	5.47	5.38
TCGA-2G-AAFY-01	TCGA-2G-AAFY	4.11	5.05	5.53	4.97
TCGA-2G-AAFZ-01	TCGA-2G-AAFZ	3.3	4.07	5.07	1.79
TCGA-2G-AAG0-01	TCGA-2G-AAG0	3.44	4.22	5.14	3.29
TCGA-2G-AAG3-01	TCGA-2G-AAG3	5.87	5.55	6.12	3.87
TCGA-2G-AAG5-01	TCGA-2G-AAG5	5.98	5.55	3.66	4.58
TCGA-2G-AAG6-01	TCGA-2G-AAG6	7.38	6.27	4.31	4.5
TCGA-2G-AAG7-01	TCGA-2G-AAG7	2.37	2.12	4.61	2.12
TCGA-2G-AAG8-01	TCGA-2G-AAG8	2.98	4.6	6.2	4.6
TCGA-2G-AAG9-01	TCGA-2G-AAG9	4.39	4.75	6.59	3.55
TCGA-2G-AAGA-01	TCGA-2G-AAGA	4.24	4.76	6.29	4.6
TCGA-2G-AAGC-01	TCGA-2G-AAGC	3.56	4.38	4.75	3.61
TCGA-2G-AAGE-01	TCGA-2G-AAGE	3.32	4.77	4.29	2.76
TCGA-2G-AAGF-01	TCGA-2G-AAGF	2	4.38	5.28	2.81
TCGA-2G-AAGG-01	TCGA-2G-AAGG	3.97	5.56	4.92	2.91
TCGA-2G-AAGI-01	TCGA-2G-AAGI	4.69	4.41	4.69	4.1
TCGA-2G-AAGI-05	TCGA-2G-AAGI	5.15	4.79	6.2	3.91
TCGA-2G-AAGJ-01	TCGA-2G-AAGJ	3.47	4.46	4.63	5.4
TCGA-2G-AAGK-01	TCGA-2G-AAGK	2.22	3.76	4.91	1.94
TCGA-2G-AAGM-01	TCGA-2G-AAGM	4.24	3.19	5.25	2.14
TCGA-2G-AAGN-01	TCGA-2G-AAGN	3.34	3.99	4.54	2.32
TCGA-2G-AAGO-01	TCGA-2G-AAGO	3.92	3.63	5.1	2.87
TCGA-2G-AAGP-01	TCGA-2G-AAGP	5.53	5.36	5.16	4.9
TCGA-2G-AAGS-01	TCGA-2G-AAGS	5.67	4	4.54	3.13
TCGA-2G-AAGT-01	TCGA-2G-AAGT	0	3.77	2.62	0
TCGA-2G-AAGV-01	TCGA-2G-AAGV	5.09	5.61	4.17	3.69
TCGA-2G-AAGW-01	TCGA-2G-AAGW	2.23	4.23	4.74	1.79
TCGA-2G-AAGX-01	TCGA-2G-AAGX	7.05	6.43	4.67	3.61
TCGA-2G-AAGY-01	TCGA-2G-AAGY	6.58	4.97	5.53	2.7
TCGA-2G-AAGY-05	TCGA-2G-AAGY	3.21	3.13	5.88	1.84
TCGA-2G-AAGZ-01	TCGA-2G-AAGZ	3.52	7.04	5.35	6.16
TCGA-2G-AAH0-01	TCGA-2G-AAH0	2.75	4.46	6.11	3.75
TCGA-2G-AAH2-01	TCGA-2G-AAH2	4.91	5.99	4.41	5.02
TCGA-2G-AAH3-01	TCGA-2G-AAH3	3.36	4.87	5.62	4.22
TCGA-2G-AAH4-01	TCGA-2G-AAH4	1.9	4.42	3.57	0.93
TCGA-2G-AAH8-01	TCGA-2G-AAH8	3.54	3.93	5.65	1.22
TCGA-2G-AAHA-01	TCGA-2G-AAHA	3.89	5.93	4.8	2.53
TCGA-2G-AAHC-01	TCGA-2G-AAHC	4.03	5.86	5.91	5.22
TCGA-2G-AAHG-01	TCGA-2G-AAHG	5.1	5.84	5.88	3.98
TCGA-2G-AAHL-01	TCGA-2G-AAHL	0	3.97	3.97	2.47
TCGA-2G-AAHN-01	TCGA-2G-AAHN	1.44	5.56	4.13	2.47
TCGA-2G-AAHP-01	TCGA-2G-AAHP	1.39	4.53	5.72	3.68
TCGA-2G-AAHP-05	TCGA-2G-AAHP	1.93	4.2	4.86	3.54
TCGA-2G-AAHT-01	TCGA-2G-AAHT	2.58	4.5	4.79	3.33
TCGA-2G-AAKD-01	TCGA-2G-AAKD	3.5	4.21	5.29	5.29
TCGA-2G-AAKG-01	TCGA-2G-AAKG	1.8	4	5.64	1.41
TCGA-2G-AAKG-05	TCGA-2G-AAKG	1.21	4.9	4.62	5.11
TCGA-2G-AAKH-01	TCGA-2G-AAKH	3.68	4.31	5.49	5.39
TCGA-2G-AAKL-01	TCGA-2G-AAKL	3.8	3.42	5.46	3.34
TCGA-2G-AAKM-01	TCGA-2G-AAKM	2.19	4.32	4.99	1.13
TCGA-2G-AAKO-01	TCGA-2G-AAKO	3.98	5.19	5.48	3.1
TCGA-2G-AAKO-05	TCGA-2G-AAKO	4.37	6.4	6.08	5.33
TCGA-2G-AAL5-01	TCGA-2G-AAL5	2.92	3.15	3.98	1.99
TCGA-2G-AAL7-01	TCGA-2G-AAL7	2.7	3.99	5.72	2.05
TCGA-2G-AALF-01	TCGA-2G-AALF	0	3.61	3.28	1.52
TCGA-2G-AALG-01	TCGA-2G-AALG	0.84	5.13	3.93	3.93
TCGA-2G-AALN-01	TCGA-2G-AALN	3.69	2.94	5.34	3.6
TCGA-2G-AALO-01	TCGA-2G-AALO	1.72	5.53	3.88	0
TCGA-2G-AALP-01	TCGA-2G-AALP	1.43	2.61	4.49	0
TCGA-2G-AALQ-01	TCGA-2G-AALQ	1.7	4.07	4.65	0
TCGA-2G-AALR-01	TCGA-2G-AALR	1.38	2.32	4.31	1.14
TCGA-2G-AALS-01	TCGA-2G-AALS	1.34	6.15	4.71	2.27
TCGA-2G-AALT-01	TCGA-2G-AALT	1	4.52	3.32	2
TCGA-2G-AALW-01	TCGA-2G-AALW	3.13	4.86	3.84	1.64
TCGA-2G-AALX-01	TCGA-2G-AALX	7.34	6.01	3.93	2.89
TCGA-2G-AALY-01	TCGA-2G-AALY	3.85	4.6	4.76	3.01
TCGA-2G-AALZ-01	TCGA-2G-AALZ	4.08	5.15	5.39	4.67
TCGA-2G-AAM2-01	TCGA-2G-AAM2	5.33	3.16	4.19	3.42
TCGA-2G-AAM3-01	TCGA-2G-AAM3	5.25	4.55	4.29	3.05
TCGA-2G-AAM4-01	TCGA-2G-AAM4	5.42	3.05	5.04	3.19
TCGA-2H-A9GF-01	TCGA-2H-A9GF	2.58	3.33	6.52	4.21
TCGA-2H-A9GG-01	TCGA-2H-A9GG	1.64	7.66	5.22	5.31
TCGA-2H-A9GH-01	TCGA-2H-A9GH	2.27	3.11	3.53	4.88
TCGA-2H-A9GI-01	TCGA-2H-A9GI	-0.81	3.46	5.64	2.41
TCGA-2H-A9GJ-01	TCGA-2H-A9GJ	0.6	1.09	5.19	3.06
TCGA-2H-A9GK-01	TCGA-2H-A9GK	2.27	5.08	5.58	4.56
TCGA-2H-A9GL-01	TCGA-2H-A9GL	3.17	5.12	5.74	5
TCGA-2H-A9GM-01	TCGA-2H-A9GM	1.63	4.56	4.1	4.46
TCGA-2H-A9GN-01	TCGA-2H-A9GN	2.76	3.18	3.41	5.21
TCGA-2H-A9GO-01	TCGA-2H-A9GO	-0.57	2.99	5.09	1.99
TCGA-2H-A9GQ-01	TCGA-2H-A9GQ	0.25	2.71	4.53	3.19
TCGA-2H-A9GR-01	TCGA-2H-A9GR	2.7	4.71	6.5	5.46
TCGA-2J-AAB1-01	TCGA-2J-AAB1	4.58	5.61	3.97	6.81
TCGA-2J-AAB4-01	TCGA-2J-AAB4	5.36	5.95	3.47	6.9
TCGA-2J-AAB6-01	TCGA-2J-AAB6	4.26	5.43	2.78	7.19
TCGA-2J-AAB8-01	TCGA-2J-AAB8	7.3	7.07	3.38	8.37
TCGA-2J-AAB9-01	TCGA-2J-AAB9	4.26	5.65	4.34	6.49
TCGA-2J-AABA-01	TCGA-2J-AABA	4.74	5.36	3.69	6.91
TCGA-2J-AABE-01	TCGA-2J-AABE	4.78	4.96	3.36	7.18
TCGA-2J-AABF-01	TCGA-2J-AABF	5.35	6.47	4.02	7.3
TCGA-2J-AABH-01	TCGA-2J-AABH	5.46	6.01	3.62	6.68
TCGA-2J-AABI-01	TCGA-2J-AABI	2.84	4.51	3.33	4.53
TCGA-2J-AABK-01	TCGA-2J-AABK	3.84	8.64	4.08	7.23
TCGA-2J-AABO-01	TCGA-2J-AABO	4.45	5.3	3.29	6.95
TCGA-2J-AABP-01	TCGA-2J-AABP	4.11	5.66	3.15	3.53
TCGA-2J-AABR-01	TCGA-2J-AABR	6.15	6.41	4.24	6.92
TCGA-2J-AABT-01	TCGA-2J-AABT	5.89	4.83	3.54	9.11
TCGA-2J-AABU-01	TCGA-2J-AABU	3.82	3.82	3.57	5.93
TCGA-2J-AABV-01	TCGA-2J-AABV	2.05	4.88	2.52	4.2
TCGA-2K-A9WE-01	TCGA-2K-A9WE	5.97	6.02	3.62	3.2
TCGA-2L-AAQA-01	TCGA-2L-AAQA	3.24	3.24	3.57	6.41
TCGA-2L-AAQE-01	TCGA-2L-AAQE	3.8	4.68	3.76	5.02
TCGA-2L-AAQI-01	TCGA-2L-AAQI	5.39	5.19	3.66	6.49
TCGA-2L-AAQJ-01	TCGA-2L-AAQJ	3.51	5.07	3.63	5.66
TCGA-2L-AAQL-01	TCGA-2L-AAQL	1.2	5.65	1.56	6.73
TCGA-2L-AAQM-01	TCGA-2L-AAQM	2.66	6.21	4.14	4.94
TCGA-2V-A95S-01	TCGA-2V-A95S	0.72	4.57	3.51	1.85
TCGA-2W-A8YY-01	TCGA-2W-A8YY	3.79	7.87	4.68	3.36
TCGA-2X-A9D5-01	TCGA-2X-A9D5	3.44	5.37	5.31	4.13
TCGA-2X-A9D6-01	TCGA-2X-A9D6	4.15	5.75	5.47	4.3
TCGA-2Y-A9GS-01	TCGA-2Y-A9GS	8.29	7.99	3.93	3.3
TCGA-2Y-A9GT-01	TCGA-2Y-A9GT	10.25	9.65	3.03	3.56
TCGA-2Y-A9GU-01	TCGA-2Y-A9GU	6.61	3.22	1.81	6.76
TCGA-2Y-A9GV-01	TCGA-2Y-A9GV	9.59	10.53	2.79	4.09
TCGA-2Y-A9GW-01	TCGA-2Y-A9GW	8.88	7.79	1.34	5.05
TCGA-2Y-A9GX-01	TCGA-2Y-A9GX	8.72	8.17	2.55	5.46
TCGA-2Y-A9GY-01	TCGA-2Y-A9GY	1.65	4.14	2.25	0
TCGA-2Y-A9GZ-01	TCGA-2Y-A9GZ	10.19	7.33	2.69	1.71
TCGA-2Y-A9H0-01	TCGA-2Y-A9H0	7.18	3.69	2.59	0
TCGA-2Y-A9H1-01	TCGA-2Y-A9H1	4.52	8.72	1.11	0
TCGA-2Y-A9H2-01	TCGA-2Y-A9H2	6.73	6.27	4.34	2.82
TCGA-2Y-A9H3-01	TCGA-2Y-A9H3	2.85	4.69	3.28	2.85
TCGA-2Y-A9H4-01	TCGA-2Y-A9H4	6.42	7.48	0.97	6.64
TCGA-2Y-A9H5-01	TCGA-2Y-A9H5	6.8	5.06	1.81	4.21
TCGA-2Y-A9H6-01	TCGA-2Y-A9H6	5.94	6.01	2.44	4.82
TCGA-2Y-A9H7-01	TCGA-2Y-A9H7	2.87	2.97	1.1	0
TCGA-2Y-A9H8-01	TCGA-2Y-A9H8	6.79	3.28	2.51	4.26
TCGA-2Y-A9H9-01	TCGA-2Y-A9H9	7.57	8.62	1.44	5.86
TCGA-2Y-A9HA-01	TCGA-2Y-A9HA	8.45	4.75	2.54	5.05
TCGA-2Y-A9HB-01	TCGA-2Y-A9HB	7.63	6.58	1.13	3.63
TCGA-2Z-A9J1-01	TCGA-2Z-A9J1	5.45	5.16	3.69	1.99
TCGA-2Z-A9J2-01	TCGA-2Z-A9J2	4.69	4.29	2.24	0
TCGA-2Z-A9J3-01	TCGA-2Z-A9J3	5.53	4.92	3.16	0
TCGA-2Z-A9J5-01	TCGA-2Z-A9J5	4.25	5.76	3.76	1.75
TCGA-2Z-A9J6-01	TCGA-2Z-A9J6	6.53	7.14	4.67	1
TCGA-2Z-A9J7-01	TCGA-2Z-A9J7	5.42	1.37	3.66	2.52
TCGA-2Z-A9J8-01	TCGA-2Z-A9J8	8.78	6.75	2.42	1.22
TCGA-2Z-A9J9-01	TCGA-2Z-A9J9	4.19	6.56	3.57	5.47
TCGA-2Z-A9JD-01	TCGA-2Z-A9JD	8.43	4.05	3.13	2.95
TCGA-2Z-A9JE-01	TCGA-2Z-A9JE	4.19	2.57	3.84	2.15
TCGA-2Z-A9JG-01	TCGA-2Z-A9JG	8.02	3.29	3.91	2.48
TCGA-2Z-A9JI-01	TCGA-2Z-A9JI	1.86	4.7	4.52	1.21
TCGA-2Z-A9JJ-01	TCGA-2Z-A9JJ	7.91	4.41	3.32	3.82
TCGA-2Z-A9JK-01	TCGA-2Z-A9JK	6.18	5.79	4.02	6.16
TCGA-2Z-A9JL-01	TCGA-2Z-A9JL	8.02	5.67	5.9	4.62
TCGA-2Z-A9JM-01	TCGA-2Z-A9JM	6.66	5.49	4.29	4.49
TCGA-2Z-A9JN-01	TCGA-2Z-A9JN	2.62	6.71	3.79	4.46
TCGA-2Z-A9JO-01	TCGA-2Z-A9JO	5.7	7.03	3.97	4.45
TCGA-2Z-A9JP-01	TCGA-2Z-A9JP	5.13	6.97	2.17	2.51
TCGA-2Z-A9JQ-01	TCGA-2Z-A9JQ	3.96	4.48	3.32	2.12
TCGA-2Z-A9JR-01	TCGA-2Z-A9JR	7.59	7.51	4.05	2.93
TCGA-2Z-A9JS-01	TCGA-2Z-A9JS	7.33	4.68	4.36	0.98
TCGA-2Z-A9JT-01	TCGA-2Z-A9JT	4.43	6.16	3.49	3.83
TCGA-30-1718-01	TCGA-30-1718	7.85	10.25	3.01	7.9
TCGA-30-1855-01	TCGA-30-1855	5.82	10.96	3.61	4.01
TCGA-30-1857-01	TCGA-30-1857	2.76	9.65	4.22	4.69
TCGA-30-1860-01	TCGA-30-1860	0.6	10.21	3.91	0.92
TCGA-30-1861-01	TCGA-30-1861	5.46	11.41	3.17	8.57
TCGA-30-1862-01	TCGA-30-1862	6.64	12.99	3.29	3.83
TCGA-30-1891-01	TCGA-30-1891	5.17	10.91	1.01	5.05
TCGA-31-1944-01	TCGA-31-1944	4.64	10.05	5.06	5.32
TCGA-31-1946-01	TCGA-31-1946	5.89	11.23	2.57	6.43
TCGA-31-1950-01	TCGA-31-1950	4.12	13.35	4.44	2.07
TCGA-31-1951-01	TCGA-31-1951	8.61	12.32	2.32	4.09
TCGA-31-1953-01	TCGA-31-1953	6.29	11.25	4.1	4.96
TCGA-31-1956-01	TCGA-31-1956	5.35	10.31	4.61	4.15
TCGA-31-1959-01	TCGA-31-1959	5.03	10.09	5.15	5.87
TCGA-32-1970-01	TCGA-32-1970	6.82	4.29	4.9	2.78
TCGA-32-1980-01	TCGA-32-1980	4.51	4.89	2.24	4.67
TCGA-32-1982-01	TCGA-32-1982	4.72	4.02	5.19	0
TCGA-32-2615-01	TCGA-32-2615	6.6	4.41	3.27	2.52
TCGA-32-2616-01	TCGA-32-2616	7.32	5.21	3.59	1.07
TCGA-32-2632-01	TCGA-32-2632	6.31	6.2	6.07	3.3
TCGA-32-2634-01	TCGA-32-2634	6.71	4.02	3.44	3.17
TCGA-32-2638-01	TCGA-32-2638	7.26	4.79	3.01	2.3
TCGA-32-4213-01	TCGA-32-4213	6	5.28	3.91	2.72
TCGA-32-5222-01	TCGA-32-5222	6.67	3.71	3.4	2.47
TCGA-33-4532-01	TCGA-33-4532	2.09	3.22	5.35	2.68
TCGA-33-4533-01	TCGA-33-4533	4.48	4.22	4.77	7.62
TCGA-33-4538-01	TCGA-33-4538	1.14	4.09	3.56	2.89
